,Q7_Part_1,Q7_Part_2,Q7_Part_3,Q7_Part_4,Q7_Part_5,Q7_Part_6,Q7_Part_7,Q7_Part_8,Q7_Part_9,Q7_Part_10,Q7_Part_11,Q7_Part_12,Q7_OTHER
6116,Python,R,SQL,,,,,,,,,,Other
6117,Python,,,,,,,,,,,,
6118,Python,R,,,,,,,,,,,
6119,Python,,SQL,,C++,,Javascript,,,,,,
6120,Python,R,SQL,,,,,,,,,,
6121,Python,,,C,C++,,,,,,,,
6122,Python,,,,,,,,,,,,
6123,Python,,,,,Java,,,,,,,
6124,Python,,SQL,,,,Javascript,,,,,,
6125,Python,,SQL,,,,,,,,,,
6126,Python,,,,,,,,,,,,
6127,,,,,,,,,,,,,Other
6128,Python,,SQL,,,,Javascript,,,,,,
6129,Python,,,,C++,,,,,,,,
6130,Python,,,C,,,,,,,,,
6131,,,,C,,,,,,,,,
6132,Python,,SQL,,,,,,,,,,
6133,,R,,,,,,,,,,,
6134,,R,,,,,,,,,,,
6135,Python,,,C,C++,,,,,,,,
6136,Python,R,SQL,,C++,Java,,,,,,,
6137,Python,,,,,Java,,,,,,,
6138,Python,,SQL,C,,Java,Javascript,,,Bash,,,
6139,,,,,,,,,,,,None,
6140,Python,,SQL,,C++,,,,,,,,
6141,Python,,,,C++,,,,,,,,
6142,Python,,,,,,,,,,,,
6143,Python,R,SQL,,,,,Julia,,Bash,,,
6144,,R,,,,,,,,,,,Other
6145,Python,R,SQL,,,,Javascript,,,Bash,,,Other
6146,Python,,,,,,,,,,,,
6147,,R,,,,,,,,,,,Other
6148,Python,,,,,Java,,,,,,,
6149,Python,,SQL,,,,,,,,,,
6150,Python,,,,,Java,,,,,,,
6151,,,,,,,,,,,,,
6152,Python,,,,C++,Java,,,,,,,
6153,Python,R,SQL,,C++,,,,,,,,
6154,Python,,SQL,,,,,,,,,,
6155,Python,,,,,,,,,,,,
6156,,,,C,,,,,,,,,
6157,Python,R,SQL,,,,,,,,,,
6158,Python,,SQL,,,,Javascript,,,,,,
6159,Python,R,SQL,,,,,,,,MATLAB,,
6160,Python,,SQL,,,,,,,,,,
6161,Python,,,,,Java,,,,,,,
6162,Python,,,C,,Java,Javascript,,,,,,
6163,Python,,,,,,,,,,,,
6164,Python,,,,,,,,,,,,
6165,Python,,,,,,,,,,,,
6166,,,,,,,,,,,,,
6167,Python,,,,,,,,,,MATLAB,,
6168,Python,,SQL,,,,,,,Bash,,,Other
6169,Python,,SQL,C,C++,,,,,Bash,,,Other
6170,Python,,,C,,Java,,,,Bash,,,
6171,,R,,,,,,,,,MATLAB,,
6172,Python,,,,,,,,,,,,
6173,,,,,,,,,,,,,
6174,Python,,SQL,,,,,,,,,,
6175,Python,,,,,,,,,,,,
6176,Python,,,,,,,,,,,,
6177,Python,,SQL,,,,,,,,,,
6178,,R,,,,Java,,,,,,,
6179,Python,,SQL,,,,,,,Bash,,,
6180,Python,R,SQL,,,,,,,,,,
6181,Python,,SQL,,,,,,,,,,
6182,Python,R,SQL,,C++,,,,,,,,
6183,Python,,,,,,Javascript,,,,,,Other
6184,Python,,,,,,,,,,MATLAB,,
6185,Python,,,,,,,,,,MATLAB,,
6186,,,,,,,,,,,,,
6187,Python,,,,C++,,,,,,,,
6188,Python,,,C,,,,,,,MATLAB,,
6189,Python,,,,,,,,,,,,
6190,Python,,SQL,,,,,,,,,,
6191,Python,,SQL,C,C++,Java,,,,,,,
6192,Python,,SQL,,,,,,,,,,
6193,Python,,,,,,,,,,,,
6194,,,,,,,,,,,,,
6195,,R,,,,,,,,,MATLAB,,
6196,,,SQL,,C++,,Javascript,,,,,,
6197,Python,,,,,,,,,,,,
6198,,,,,,,,,,,,,
6199,Python,,SQL,,,,,,,,MATLAB,,
6200,Python,,,,C++,,Javascript,,,,,,
6201,Python,,,,,,,,,Bash,,,
6202,Python,,SQL,,,,,,,,MATLAB,,
6203,Python,,,,,,,,,,,,
6204,Python,,SQL,,C++,Java,Javascript,,,,,,
6205,Python,,SQL,,,Java,,,,,,,
6206,Python,,SQL,,,,,,,,,,
6207,Python,,,,,,,,,,,,
6208,Python,,,,C++,,,,,,MATLAB,,
6209,,R,,,,,,,,,,,
6210,Python,R,,,,,,,,Bash,,,Other
6211,Python,,,C,C++,,,,,,MATLAB,,
6212,Python,,,,,,,,,,,,
6213,Python,,,C,,,,,,,MATLAB,,
6214,Python,,SQL,,,,,,,Bash,,,
6215,,,,,,,,,,,,,
6216,,,,,,,,,,,,,
6217,,,,,,,,,,,,,
6218,,,,,,,,,,,,,
6219,,,SQL,,,,,,,,,,
6220,Python,R,SQL,,C++,Java,Javascript,Julia,,,MATLAB,,
6221,Python,R,SQL,,C++,,,,,,,,
6222,Python,,SQL,,,Java,,,,Bash,,,Other
6223,Python,R,SQL,,,,,,,,,,
6224,Python,R,SQL,,,,,,,,MATLAB,,
6225,Python,,,,,Java,,,,,,,
6226,,,,,,,,,,,,,
6227,,,,,,,,,,,,,
6228,Python,,SQL,C,,Java,,,,,,,
6229,Python,,,,,,,,,,MATLAB,,
6230,Python,,SQL,,C++,,Javascript,,,,,,
6231,Python,,SQL,,C++,,,,,,,,
6232,,,SQL,,,,Javascript,,,,,,Other
6233,Python,,,C,,Java,Javascript,,,,,,
6234,Python,,,,,,,,,,,,
6235,Python,,SQL,C,C++,Java,Javascript,,,,,,
6236,Python,,SQL,,,,,,,,,,
6237,Python,,,,C++,,,,,,,,
6238,,,,,,,,,,,,,
6239,Python,,SQL,,,,,,,,,,
6240,Python,,SQL,C,C++,,Javascript,,,,,,Other
6241,Python,,SQL,,,,,,,,,,
6242,Python,,SQL,,,,Javascript,,,,,,
6243,,,,,,,,,,,,None,
6244,Python,,,,,,,,,,,,
6245,Python,,SQL,,,,,,,,,,
6246,Python,,,,,,,,,,,,
6247,Python,,,,,,,,,,,,
6248,Python,,,,C++,Java,,,,,,,Other
6249,Python,,,,,,,,,,,,
6250,Python,R,SQL,,,,,,,,,,
6251,Python,,SQL,,,,,,,,,,
6252,Python,,,C,,,,,,,,,
6253,,,,,,,,,,,,,
6254,,R,SQL,,,,,,,,,,
6255,Python,R,,,,,,,,,MATLAB,,
6256,Python,,,C,,Java,,,,,,,
6257,Python,R,,,,,,,,,,,
6258,,R,SQL,,,,,,,,,,
6259,Python,,,,,,,,,,,,
6260,Python,,SQL,C,,Java,Javascript,,,,,,
6261,Python,,,,,,,,,,,,
6262,Python,R,,,,,,,,,MATLAB,,
6263,,,,,,,Javascript,,,,,,Other
6264,,,,,,,,,,,,,
6265,Python,,SQL,C,C++,,,,,,,,
6266,Python,,,,,,,,,,,,
6267,Python,,SQL,,,,,,,,,,
6268,,,,,,,,,,,,,
6269,Python,R,,,,,,,,,,,
6270,Python,,,,,,,,,,,,
6271,Python,,SQL,C,C++,Java,,,,,,,
6272,,,,,,,,,,,,,
6273,,,,,,,,,,,,,
6274,Python,,,,,,Javascript,,,,,,
6275,Python,,SQL,,,,Javascript,,,,,,
6276,Python,R,,,,,,,,,,,
6277,Python,,,C,C++,Java,,,,,,,
6278,Python,,,C,C++,,,,,,,,
6279,Python,,,,,,Javascript,,,Bash,,,
6280,Python,R,SQL,,,,,,,,,,
6281,Python,,SQL,C,,,Javascript,,,Bash,,,Other
6282,Python,,SQL,,,,,,,,,,Other
6283,,,,,,,,,,,,,
6284,Python,R,SQL,,,,,,,,MATLAB,,
6285,,,SQL,,,,,,,,,,
6286,Python,,,C,C++,,,,,,,,
6287,Python,,SQL,C,C++,Java,Javascript,,,Bash,MATLAB,,
6288,Python,,,,,,,,Swift,Bash,MATLAB,,
6289,Python,,,,,,,,,,,,
6290,Python,,,,C++,,Javascript,,,,,,
6291,,,,,,,,,,,,,
6292,Python,,,,,,,,,,,,
6293,Python,,,,C++,,,,,,,,
6294,,,SQL,,,,,,,,,,Other
6295,Python,,SQL,,,,Javascript,,,,,,
6296,Python,,,C,,,,,,,,,
6297,,,,,,,,,,,,,
6298,,,,,,,,,,,,,
6299,Python,,SQL,C,C++,Java,Javascript,,,,,,
6300,Python,,,,,,,,,Bash,,,
6301,Python,,,,,,,,,,,,
6302,,,SQL,,,Java,Javascript,,,,,,
6303,Python,,SQL,C,C++,,,,,,,,
6304,,,,,,,,,,,,,
6305,,,,,,,,,,,,,
6306,Python,,SQL,,,,,,,,,,
6307,Python,,SQL,,,,,,,,,,
6308,,,,,,,,,,,,,
6309,,,SQL,C,C++,Java,Javascript,,,,,,
6310,Python,,SQL,,,,,,,,,,
6311,Python,R,,,,,,,,,MATLAB,,
6312,Python,,SQL,C,C++,Java,,,,,,,
6313,Python,,,,,,,,,,,,
6314,Python,,,,,,,,,,MATLAB,,
6315,,,,,,Java,,,,,,,Other
6316,Python,R,SQL,C,C++,Java,Javascript,,,,,,
6317,Python,R,,,,,,,,,,,
6318,,,,,,,,,,,,,
6319,Python,,,,,,,,,,,,
6320,Python,,,,,,,,,,,,
6321,Python,,SQL,,,,,,,Bash,,,
6322,Python,,,C,,Java,,,,,,,
6323,Python,,SQL,,,,,,,,,,
6324,Python,,,,,Java,Javascript,,,,,,
6325,Python,,SQL,,,,,,,,,,
6326,Python,,,C,,,,,,,,,
6327,Python,R,,,,,,,,,,,
6328,,,SQL,,,,,,,,,,
6329,Python,,SQL,,,,,,,,,,
6330,,,,,,,,,,,,,
6331,Python,,,,C++,,Javascript,,,,,,
6332,Python,,SQL,,,Java,Javascript,,,,MATLAB,,
6333,Python,,,,C++,Java,,,,,,,
6334,,,,,,,,,,,,,
6335,Python,,,,,,,Julia,,,,,
6336,Python,R,SQL,C,C++,,Javascript,,,,,,
6337,Python,,SQL,,,Java,,,,,,,
6338,Python,,,C,C++,,,,,,,,
6339,Python,,,,,,,,,,,,
6340,,,,,,,,,,,,,
6341,Python,,SQL,,,,,,,,,,
6342,Python,,SQL,C,C++,,Javascript,,,,,,Other
6343,Python,,,,,,,,,,,,
6344,Python,R,SQL,,C++,,,,,,,,
6345,Python,,,,C++,,,,,,,,
6346,Python,,SQL,,,,,,,,,,Other
6347,Python,,,,,,,,Swift,Bash,,,
6348,Python,,SQL,,,,,,,,,,
6349,Python,,,,,,,,,,,,
6350,Python,,,,,,,,,,,,
6351,Python,,,,,,Javascript,,,,MATLAB,,
6352,Python,,SQL,,,,Javascript,,,,,,
6353,,,,,,,Javascript,,,,,,Other
6354,,,SQL,,,,,,,,,,
6355,Python,,,,,,,Julia,,,,,
6356,,,,,,,,,,,,,
6357,Python,R,SQL,,,,,,,Bash,,,
6358,Python,,,,,,,,,,,,
6359,Python,,SQL,C,C++,Java,Javascript,,,,MATLAB,,Other
6360,Python,,SQL,C,C++,Java,Javascript,,,,,,
6361,Python,,,,C++,,,,,,,,
6362,Python,,SQL,,,,,,,,,,
6363,Python,,,,,,,,,,,,
6364,,,,,,,,,,,MATLAB,,
6365,Python,R,,,,,,,,,,,
6366,Python,,SQL,,,,,,,,,,
6367,Python,,SQL,,,,Javascript,,,,MATLAB,,
6368,Python,,,,,Java,,,,,,,
6369,Python,,,,,,,,,,,,
6370,Python,,SQL,C,,,,Julia,,Bash,,,
6371,Python,,,,,,,,,,,,
6372,Python,R,,,,,,,,,,,
6373,Python,,SQL,,,,,,,,,,
6374,Python,,,,C++,,,,,Bash,,,
6375,Python,,SQL,,,,,,,,MATLAB,,
6376,,,,,,,,,,,,,
6377,Python,,,,,,,,,,,,
6378,,,SQL,,,,,,,,,,
6379,Python,,,,,,,,,,,,
6380,Python,,SQL,C,C++,,,,,,,,
6381,Python,,SQL,,C++,Java,Javascript,,,,,,Other
6382,,,,,,,Javascript,,,,,,
6383,,,,,,,,,,,,,
6384,,,,,,,,,,,,,
6385,Python,,SQL,,,Java,,,,,,,
6386,,R,SQL,C,,Java,,,,,,,
6387,Python,,,,,Java,,,,,,,
6388,,,,,,,,,,,,,
6389,Python,,SQL,,,,,,,,,,
6390,Python,,,,,,,,,,,,
6391,Python,,,,,,,,,,,,
6392,Python,,,,,,,,,,,,
6393,Python,,SQL,,,,,,,,,,
6394,Python,,,,C++,,,,,,,,
6395,,R,SQL,,,Java,Javascript,,,,,,
6396,,,,,,,,,,,,,
6397,Python,,SQL,C,C++,,,,Swift,,,,
6398,Python,,,,C++,,Javascript,,,,,,
6399,Python,R,SQL,,,,,,,,,,
6400,,R,SQL,,,,,,,,,,
6401,Python,R,,,,,,,,,MATLAB,,Other
6402,Python,,,,C++,,,,,,,,
6403,Python,,,,,,,,,,,,
6404,,,,,,,,,,,,,Other
6405,,,SQL,,,,,,,,,,
6406,Python,,,,C++,,,,,,,,
6407,Python,,SQL,,,,,,,,,,
6408,Python,,SQL,,C++,,,,,,,,
6409,Python,,SQL,,,,,,,,,,
6410,Python,,SQL,,,Java,Javascript,,,,MATLAB,,
6411,Python,,,,,,,,,Bash,,,
6412,Python,,SQL,,,,,,,,,,
6413,Python,,,,,,,,,Bash,,,
6414,Python,,,,,,,,,,,,
6415,Python,,,,,Java,,,,,,,
6416,Python,,,,,,,,,,,,
6417,Python,R,,,,,,,,,,,
6418,Python,,,,,,,,,,,,
6419,Python,R,,,,Java,,,,,MATLAB,,
6420,Python,R,SQL,,,,,,,,,,
6421,Python,R,SQL,,,,,,,,,,
6422,Python,R,SQL,,,,,,,,,,
6423,Python,,,,,,,,,,MATLAB,,
6424,Python,R,SQL,,,,,,,,,,
6425,Python,,SQL,,,Java,,,,,,,
6426,,R,SQL,,,,,,,,,,
6427,Python,,,,,,,,,,,,
6428,,,,,,,,,,,,,
6429,Python,,SQL,,,,,,,,,,Other
6430,Python,R,SQL,C,,Java,,,,,,,
6431,Python,,,C,C++,,Javascript,,,,,,Other
6432,,,SQL,,,,,,,,,,Other
6433,Python,,,,,,,,,,,,
6434,,,,,,,Javascript,,,,,,
6435,,,,,,,,,,Bash,,,Other
6436,Python,,,,,,,,,,,,
6437,Python,R,,,,,,,,,,,
6438,,,,,,Java,,,,,,,
6439,,,,C,,Java,,,,,,,
6440,Python,,,,,,,,,Bash,,,
6441,Python,R,,,,,,,,,MATLAB,,
6442,,,,,,,,,,,,,
6443,Python,,,,,,,,,,,,
6444,Python,R,,,,,,,,,,,Other
6445,,R,,,,,,,,,,,
6446,,,,,,,,,,,,,
6447,Python,,SQL,,C++,,,,,,,,
6448,Python,,,,C++,,,,,,,,
6449,,,,C,,,,,,,,,
6450,Python,,,,,,,,,,,,
6451,Python,,,,,,,,,,,,
6452,Python,,SQL,,,,,,,,,,
6453,Python,,SQL,C,,,,Julia,,,,,Other
6454,Python,R,SQL,,,Java,Javascript,,,,MATLAB,,Other
6455,Python,,SQL,,,,,,,Bash,,,
6456,Python,,,,,,,,,,,,Other
6457,Python,R,SQL,,,Java,Javascript,,,Bash,MATLAB,,
6458,Python,R,SQL,,,Java,,,,,,,
6459,,,,,,,,,,,,,
6460,Python,R,SQL,,,,,,,,,,
6461,Python,,,C,C++,,Javascript,,,,,,
6462,Python,,,,,,,,,,,,
6463,,,,,C++,Java,,,,,,,
6464,Python,,SQL,,,,,,,,,,
6465,Python,,SQL,,,,Javascript,,,,,,
6466,Python,R,,,,,,,,,,,
6467,,,,,,,,,,,,None,
6468,Python,R,,,,,,,,,MATLAB,,
6469,Python,,,,C++,,,,,,,,
6470,Python,,,,,,,,,,,,
6471,,,,,C++,,Javascript,,Swift,,,,
6472,Python,,,,,,,,,Bash,,,
6473,Python,,SQL,C,,,,,,,,,
6474,Python,,,,,,,,,,,,
6475,,,,,,Java,Javascript,,,,,,
6476,Python,,SQL,,,,,,,,,,
6477,Python,,,,,,,,,,,,
6478,,,,,,,,,,,,,
6479,Python,R,SQL,,,,,,,,,,
6480,Python,R,,,,Java,,,,,,,
6481,Python,,,C,,,Javascript,,,,,,Other
6482,Python,R,SQL,,,,,,,,,,
6483,Python,,,,,,,,,,,,
6484,,,,,,,,,,,,,
6485,Python,,,C,C++,,,,,,MATLAB,,
6486,Python,R,,,,,,,,,,,
6487,Python,R,SQL,,,,,,,,MATLAB,,
6488,Python,,,,,,,,,,,,
6489,,,,,,,,,,,,,
6490,Python,,SQL,C,C++,,,,,,,,Other
6491,Python,R,SQL,,C++,,Javascript,,,,,,
6492,,,,,,,,,,,,,
6493,,R,,,,,,,,,MATLAB,,Other
6494,Python,R,SQL,,,,,,,,MATLAB,,
6495,Python,R,,,,Java,Javascript,,,,,,
6496,Python,,SQL,,,,,,,,,,
6497,Python,,SQL,,,,Javascript,,,,,,
6498,Python,,,,,,,,,,,,
6499,Python,,,,,,,,,,,,
6500,Python,,,,,,Javascript,,Swift,,,,Other
6501,Python,,,,,,,,,,,,
6502,,,SQL,,,,,,,Bash,,,
6503,Python,,,,,,,,,,MATLAB,,
6504,Python,,,,,,,,,,,,
6505,Python,R,SQL,,,,,,,,,,
6506,Python,,,C,,Java,Javascript,,,,,,
6507,,,,,C++,,,,,,,,Other
6508,Python,,SQL,,C++,Java,Javascript,,,,,,
6509,,R,,,,,,,,,,,Other
6510,,R,,,,,,,,,,,
6511,,,,,,,,,,,,,
6512,Python,,SQL,,,,,,,Bash,,,
6513,Python,,,,,,,,,,,,
6514,Python,,SQL,,C++,,,,,,,,
6515,Python,,SQL,C,C++,Java,,,,,,,
6516,Python,R,SQL,,,,,,,,,,
6517,,,,,,,,,,,,,
6518,Python,,,,,,,,,,,,
6519,Python,,,,,Java,Javascript,,,,,,
6520,,,,,,,,,,,,,
6521,,R,,,,,,,,,,,Other
6522,Python,R,SQL,,,,,,,Bash,,,
6523,Python,R,SQL,,C++,,,,,,,,
6524,Python,R,SQL,,,,,,,,MATLAB,,
6525,Python,,,,,Java,,,,,,,
6526,Python,,SQL,,C++,,,,,,,,
6527,Python,R,SQL,,,,,,,,,,
6528,,,,,,,Javascript,,,,,,
6529,Python,,SQL,C,C++,,,,,,,,
6530,Python,R,SQL,,,,Javascript,,,,,,
6531,Python,,,,C++,,,,,,,,
6532,Python,,,,,Java,,,,Bash,,,
6533,,,,,,Java,,,,,,,
6534,Python,,,,C++,,,,,,,,
6535,Python,,SQL,,C++,,,,,,,,
6536,,R,SQL,C,,,,,,,MATLAB,,
6537,,,,,,,,,,,,,
6538,,,,,C++,,,,,,,,
6539,Python,,,C,C++,,,,,,,,
6540,Python,,,,,,,,,,,,
6541,Python,,SQL,,,,Javascript,,,,MATLAB,,
6542,Python,,SQL,,,,Javascript,,,Bash,,,
6543,Python,,,,,,,,,,,,
6544,Python,R,,,,,,,,,,,
6545,Python,R,,,,,,,,,,,
6546,Python,,,,,,,,,,,,
6547,Python,,,,,Java,Javascript,,,,,,
6548,,,,,,,,,,,,None,
6549,Python,,,,,,,,,,,,
6550,Python,,SQL,,,,,,,,,,
6551,Python,R,SQL,,,,,,,,,,
6552,Python,,,C,,,,,,,,,
6553,Python,,SQL,,,,,,,,,,
6554,Python,,,,,,,,,,MATLAB,,
6555,Python,,,,,,Javascript,,,,,,Other
6556,Python,,,,,,,,,,,,
6557,,,,,,,,,,,,,
6558,Python,,,,,,,,,,,,
6559,Python,,,,,,,,,,,,Other
6560,Python,,SQL,,,,Javascript,,,,,,Other
6561,,,,,,,,,,,,,
6562,Python,R,SQL,,,,,,,,,,Other
6563,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,
6564,Python,R,,,,,,,,,,,
6565,,,,,,,,,,,,,
6566,,R,,,,,,,,,,,
6567,,,,,,,Javascript,,,Bash,,,Other
6568,Python,,SQL,,,,,,,,,,
6569,Python,,SQL,,,,,,,,,,
6570,Python,R,,,,,,,,,,,
6571,,R,,,,,,,,,,,
6572,,,,,,,Javascript,,,,,,
6573,Python,,,,C++,,Javascript,,,,,,
6574,Python,,SQL,,C++,Java,Javascript,,,,,,
6575,,,,,,,,,,,,,
6576,,,,,,,,,,,,,
6577,Python,,,C,,,,,,,,,
6578,Python,,SQL,C,,,Javascript,,,,MATLAB,,
6579,,,SQL,C,,,,,,,,,
6580,Python,,,,,,,,,,,,
6581,Python,,,,,,,,,,,,
6582,Python,,,,,,,,,,,,
6583,,,,C,,,,,,,MATLAB,,
6584,Python,,,,,,,,,,MATLAB,,
6585,Python,,SQL,,,,,,,,,,
6586,Python,R,,,,,Javascript,,,,,,
6587,Python,,SQL,,,,,,,,,,
6588,Python,,,,C++,Java,,,,,,,
6589,Python,,,C,,,,,,,,,
6590,,,,,,,,,,,,,
6591,Python,R,,C,C++,,Javascript,,Swift,,,,Other
6592,Python,,SQL,,C++,,,,,,,,
6593,Python,,,,,,,,,,,,
6594,Python,,,,,,,,,Bash,MATLAB,,
6595,Python,,,,,Java,Javascript,,,Bash,,,
6596,Python,,,C,,Java,,,,,,,
6597,,,,,,,,,,,,,
6598,,,,,,,,,,,,,
6599,,,,,,,,,,,,,
6600,,,SQL,,,,,,,,,,Other
6601,Python,,SQL,C,C++,Java,,,,,,,Other
6602,Python,,,,,,,,,Bash,MATLAB,,
6603,Python,R,SQL,,,,,,,,,,
6604,Python,,SQL,C,C++,,,,,Bash,,,
6605,Python,,SQL,C,C++,,,,,,,,
6606,Python,R,SQL,,,,,,,,,,
6607,Python,,SQL,,C++,,,,,,,,
6608,Python,R,,,,,Javascript,,,,,,
6609,Python,R,SQL,,,,,,,,,,
6610,Python,R,SQL,,,,,Julia,,Bash,,,
6611,Python,,,,,,,,,,,,
6612,,,,,,,,,,,,,
6613,Python,,SQL,C,,Java,Javascript,,,,,,
6614,,,,,,,,,,,,,
6615,Python,,,C,C++,,Javascript,,,,,,
6616,Python,,,,,,,,,,MATLAB,,
6617,Python,,SQL,,,,,,,Bash,,,
6618,Python,R,SQL,,,,,,,,,,
6619,,,,,,,,,,,,,
6620,,R,,,,,,,,,,,
6621,Python,,,,C++,,,,,,,,
6622,,,,,,Java,,,,,,,Other
6623,Python,,,,,,,,,,MATLAB,,
6624,Python,,,,C++,,,,,,MATLAB,,
6625,Python,,,,,,,,,,,,
6626,Python,,,,,,,,,,,,
6627,Python,,SQL,C,C++,Java,Javascript,,,,,,
6628,Python,,,,,,,,,,,,
6629,Python,R,,,,,,,,,,,
6630,Python,R,SQL,,,,,,,,,,
6631,Python,,,,,,,,,,,,
6632,Python,,,,,,,,,,,,
6633,Python,,SQL,,,Java,,,,,,,
6634,,,,,C++,,,,,,,,Other
6635,Python,,,,,Java,,,,,,,
6636,,,,,,,,,,,,,
6637,,,,,,,,,,,,,
6638,Python,R,,C,C++,Java,,,,Bash,,,Other
6639,Python,,SQL,,,,,,,Bash,,,
6640,Python,,,,C++,,,,,,,,
6641,,,,,,,,,,,,,
6642,Python,R,,,,,,,,,,,
6643,Python,,,,C++,Java,,,,,,,
6644,Python,R,,,,,,,,,,,
6645,Python,,,,,,,,,,,,
6646,,,,,,,,,,,,,
6647,,,,,,,,,,,,,
6648,Python,,,,,,,,,Bash,,,Other
6649,,,,,,,,,,,,,
6650,Python,R,SQL,,,,Javascript,,,,,,
6651,Python,R,,,C++,,,,,,MATLAB,,
6652,Python,R,,,C++,,,,,,MATLAB,,
6653,Python,R,,,,,,,,,,,
6654,Python,R,SQL,,,,,,,,,,
6655,Python,,,,,,,,,,,,
6656,Python,,,,,,,,,,,,
6657,Python,R,,,,,,,,,,,
6658,Python,,,,,,,,,,,,
6659,Python,,,C,C++,,,,,,,,
6660,Python,,SQL,,C++,Java,Javascript,,,,,,
6661,Python,,,,,,,,,,,,
6662,Python,,SQL,,,,,,,,,,
6663,,R,,,,,,,,,,,
6664,Python,,,,,,,,,,,,
6665,,,,,,,,,,,,,
6666,Python,,,,,,,,,,,,
6667,,,,,,,,,,,,,
6668,Python,,,,,,,,,,,,
6669,Python,,,,,,,,,,MATLAB,,
6670,Python,,,,,,,Julia,,,,,
6671,Python,,SQL,,,,Javascript,,,Bash,,,
6672,Python,,,C,C++,,,,,Bash,,,
6673,Python,,,,,,,,,,MATLAB,,
6674,Python,,,,,,,,,,,,
6675,Python,R,SQL,,,,,,,,,,
6676,Python,,,,,,Javascript,,,Bash,,,Other
6677,Python,R,SQL,,C++,,Javascript,,,,MATLAB,,
6678,Python,,,,,,,,,,,,
6679,Python,,,,,,,,,,,,
6680,Python,,,,,,,,,,,,
6681,Python,,,,,,,,,,,,
6682,Python,,,,,Java,,,,,,,
6683,Python,,SQL,,,,Javascript,,,,,,
6684,,,,,,,,,,,,,
6685,Python,,SQL,,,,,,,,,,
6686,Python,,SQL,,,Java,Javascript,,,,,,
6687,,,SQL,,,,Javascript,,,,,,
6688,,,SQL,,,Java,,,,,,,
6689,Python,,,,,,,,,,,,
6690,Python,,SQL,,C++,,,,,,,,
6691,,R,,,,,,,,Bash,,,
6692,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,
6693,Python,R,,,,,,,,,,,
6694,Python,,,C,,,,,,,,,
6695,Python,,,,,Java,,,,,,,
6696,Python,,,,,Java,,,,,,,
6697,,,,,,,,,,,,,
6698,,R,,,,,,,,,,,
6699,,R,SQL,C,C++,,,,,,,,Other
6700,Python,R,,C,C++,,,,,,,,
6701,Python,R,SQL,C,,Java,,,,,MATLAB,,
6702,Python,,SQL,,,,,,,,,,
6703,,,,,,,,,,,MATLAB,,
6704,Python,,SQL,,,Java,,,,,,,
6705,Python,,,,C++,,Javascript,,,,,,
6706,,,,,,,,,,,,,
6707,Python,R,,,,,,,,,MATLAB,,
6708,Python,,,C,,,,,,,,,
6709,,,,,,,,,,,,,
6710,Python,,,,C++,,,,,,,,
6711,Python,,SQL,,,Java,Javascript,,,,,,
6712,,,,C,C++,,,,,,MATLAB,,
6713,,,SQL,,,,,,,,,,Other
6714,Python,,SQL,C,C++,,Javascript,,,,,,
6715,Python,,,,,,,,,,,,
6716,Python,,,,C++,Java,,,,,,,
6717,,,,,,,,,,,,,
6718,Python,,,C,,,,,,,,,
6719,Python,R,,C,C++,,,,,,,,
6720,Python,,,C,C++,Java,,,,,,,
6721,Python,,,,,,,,,,,,
6722,,R,,,,,,,,Bash,,,Other
6723,Python,,,,,,,,,,,,
6724,Python,,SQL,,,,,,,,,,
6725,,,,,,,,,,,,,
6726,Python,,SQL,,,,,,,,,,
6727,,R,,,,,,,,,,,
6728,Python,,,,C++,Java,,,,,,,
6729,Python,,,,,,,,,,,,
6730,Python,,,C,,,,,,,,,
6731,Python,R,SQL,,C++,,,,,,,,
6732,Python,,,C,C++,Java,,,,,,,
6733,,R,,,,,,,,,,,
6734,Python,R,,,,,,,,,,,
6735,Python,,SQL,C,,Java,Javascript,,,Bash,,,
6736,Python,,,,C++,,,,,,,,
6737,Python,,,C,,,,,,,,,
6738,Python,,,C,C++,Java,,,Swift,,,,
6739,Python,,SQL,C,,,,,,,,,
6740,Python,R,SQL,,,,,,,,,,
6741,Python,R,SQL,,,,,,,,,,
6742,Python,R,SQL,,,,,,,,,,
6743,Python,,,,,Java,,,,,,,
6744,Python,R,SQL,C,C++,Java,Javascript,,,,,,
6745,Python,,,,,,,,,,,,
6746,Python,,SQL,,,,,,,,,,
6747,Python,,SQL,,,Java,,,,Bash,,,
6748,Python,,,,C++,,,,,,MATLAB,,
6749,,,,,,,,,,,,,
6750,Python,,SQL,C,,Java,,,,,,,
6751,Python,R,SQL,,,,,,,,,,
6752,Python,R,SQL,,,,,,,,,,
6753,Python,R,,,,,,,,,,,
6754,Python,R,,,C++,,,,,Bash,MATLAB,,
6755,,R,,,,,,,,,,,
6756,,,,,,,,,,,,,
6757,Python,,SQL,,,Java,Javascript,,,,,,
6758,Python,,SQL,,,,Javascript,,,,,,
6759,Python,R,,,,,,,,,,,
6760,Python,R,SQL,,,,,,,,,,
6761,,,,,,,,,,,,,
6762,,,,,,,,,,,,,
6763,Python,,,,C++,,,,,,,,
6764,,,,,,,,,,,,,
6765,Python,,,,,,,,,,,,
6766,Python,,,,,,,,,,,,
6767,,,SQL,,,Java,,,,,,,
6768,Python,,,,,,,,,,,,
